source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
CMS/HCRIS,fiscal_year_outside_2023,medium,42075,PA,"Lebanon County, Pennsylvania",390066,THE GOOD SAMARITAN HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42077,PA,"Lehigh County, Pennsylvania",392033,GOOD SHEPHERD SPECIALTY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,42101,PA,"Philadelphia County, Pennsylvania",393303,THE CHILDRENS HOSPITAL OF PHILADELP,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46023,SD,"Charles Mix County, South Dakota",431306,PLATTE HEALTH CENTER  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46091,SD,"Marshall County, South Dakota",431312,MARSHALL COUNTY HEALTHCARE CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46093,SD,"Meade County, South Dakota",431321,MONUMENT HEALTH STURGIS REGIONAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46033,SD,"Custer County, South Dakota",431323,MONUMENT HEALTH CUSTER HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,46067,SD,"Hutchinson County, South Dakota",431330,AVERA ST. BENEDICT HEALTH CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47113,TN,"Madison County, Tennessee",440002,JACKSON-MADISON COUNTY GENERAL HOSP,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47009,TN,"Blount County, Tennessee",440011,BLOUNT MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47163,TN,"Sullivan County, Tennessee",440017,HOLSTON VALLEY HOSP & MED CTR,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47141,TN,"Putnam County, Tennessee",440059,COOKEVILLE REGIONAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47053,TN,"Gibson County, Tennessee",440060,MILAN GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47123,TN,"Monroe County, Tennessee",440084,SWEETWATER HOSPITAL ASSOCIATION,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47065,TN,"Hamilton County, Tennessee",440104,ERLANGER MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47091,TN,"Johnson County, Tennessee",441304,JOHNSON COUNTY COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47007,TN,"Bledsoe County, Tennessee",441306,ERLANGER BLEDSOE HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47005,TN,"Benton County, Tennessee",441316,CAMDEN GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,47069,TN,"Hardeman County, Tennessee",441320,BOLIVAR GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48025,TX,"Bee County, Texas",450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,48201,TX,"Harris County, Texas",450184,MEMORIAL HERMANN  HOSPITAL SYS,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,55009,WI,"Brown County, Wisconsin",520097,ST. MARYS HOSPITAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,56045,WY,"Weston County, Wyoming",531303,WESTON COUNTY HEALTH SERVICES,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,56019,WY,"Johnson County, Wyoming",531308,JOHNSON COUNTY HEALTHCARE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,56029,WY,"Park County, Wyoming",531310,POWELL VALLEY HEALTH CARE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01077,AL,"Lauderdale County, Alabama",010006,NORTH ALABAMA MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01043,AL,"Cullman County, Alabama",010035,CULLMAN REGIONAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01073,AL,"Jefferson County, Alabama",010104,GRANDVIEW MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,01089,AL,"Madison County, Alabama",010131,CRESTWOOD MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,05055,AR,"Greene County, Arkansas",040039,ARKANSAS METHODIST MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,05127,AR,"Scott County, Arkansas",041305,MERCY HOSPITAL WALDRON,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,05081,AR,"Little River County, Arkansas",041320,LITTLE RIVER MEMORIAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06097,CA,"Sonoma County, California",050174,SANTA ROSA MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,06053,CA,"Monterey County, California",050334,SALINAS VALLEY MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08059,CO,"Jefferson County, Colorado",060124,ORTHOCOLORADO HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08123,CO,"Weld County, Colorado",060131,UCHEALTH GREELEY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08035,CO,"Douglas County, Colorado",060132,UCHEALTH HIGHLANDS RANCH HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,08119,CO,"Teller County, Colorado",061326,PIKES PEAK REGIONAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,12119,FL,"Sumter County, Florida",102028,SSH - THE VILLAGES,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,12081,FL,"Manatee County, Florida",104040,CENTERSTONE OF FLORIDA  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,12095,FL,"Orange County, Florida",104067,ASPIRE HEALTH PARTNERS INC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,12083,FL,"Marion County, Florida",104071,THE VINES HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,17195,IL,"Whiteside County, Illinois",141329,MORRISON COMMUNITY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,19167,IA,"Sioux County, Iowa",161346,SIOUX CENTER HEALTH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,20137,KS,"Norton County, Kansas",171348,NORTON COUNTY HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,22069,LA,"Natchitoches Parish, Louisiana",190007,NATCHITOCHES REGIONAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,22097,LA,"St. Landry Parish, Louisiana",190017,OPELOUSAS GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,22079,LA,"Rapides Parish, Louisiana",190019,ST. FRANCES CABRINI HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,22105,LA,"Tangipahoa Parish, Louisiana",193044,N. OAKS REHABILITATION HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,23017,ME,"Oxford County, Maine",201306,RUMFORD HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,23005,ME,"Cumberland County, Maine",201310,BRIDGTON HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,24021,MD,"Frederick County, Maryland",210005,FREDERICK MEMORIAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,24031,MD,"Montgomery County, Maryland",210065,HOLY CROSS GERMANTOWN HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,25001,MA,"Barnstable County, Massachusetts",224031,CAPE COD AND ISLANDS MENTAL HEALTH C,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,28043,MS,"Grenada County, Mississippi",250168,UMMC-GRENADA,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,30085,MT,"Roosevelt County, Montana",271300,NORTHEAST MONTANA HEALTHCARE-POPLAR,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,30015,MT,"Chouteau County, Montana",271311,BIG SANDY MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,30105,MT,"Valley County, Montana",271316,FRANCES MAHON DEACONESS HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,31055,NE,"Douglas County, Nebraska",282001,SSH - OMAHA  INC.,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,32003,NV,"Clark County, Nevada",290007,UNIVERSITY MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,32021,NV,"Mineral County, Nevada",291300,MT. GRANT GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,32013,NV,"Humboldt County, Nevada",291308,HUMBOLDT GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,32017,NV,"Lincoln County, Nevada",291312,GROVER C DILS MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,34021,NJ,"Mercer County, New Jersey",314013,TRENTON PSYCHIATRIC HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,35045,NM,"San Juan County, New Mexico",320005,SAN JUAN REGIONAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,35015,NM,"Eddy County, New Mexico",320030,ARTESIA GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,35025,NM,"Lea County, New Mexico",321305,NOR-LEA HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,35006,NM,"Cibola County, New Mexico",321308,CIBOLA GENERAL HOSPITAL,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,38017,ND,"Cass County, North Dakota",350070,INNOVIS HEALTH,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,38053,ND,"McKenzie County, North Dakota",351302,MCKENZIE COUNTY HEALTHCARE SYSTEM,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40109,OK,"Oklahoma County, Oklahoma",370013,MERCY HOSPITAL OKC,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40009,OK,"Beckham County, Oklahoma",370019,GREAT PLAINS REGIONAL MEDICAL CENTER,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40101,OK,"Muskogee County, Oklahoma",370025,SAINT FRANCIS HOSPITAL MUSKOGEE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
CMS/HCRIS,fiscal_year_outside_2023,medium,40019,OK,"Carter County, Oklahoma",370047,MERCY HOSPITAL ARDMORE,2024,Fiscal year end is outside 2023 in the 2023 cost-report public-use file.,operator_review_before_source_promotion
