fips,county_name,state,overall_rank,source_confidence_score,source_confidence_band,source_confidence_price_history,source_confidence_labor_income,source_confidence_migration,source_confidence_affordability,source_confidence_land_supply,source_confidence_hazard_fragility,source_confidence_anchor_logistics,source_confidence_institutional
45085,"Sumter County, South Carolina",SC,708,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
54019,"Fayette County, West Virginia",WV,709,72.00000000000001,high,100.0,66.66666666666667,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
51750,"Radford city, Virginia",VA,710,64.53333333333333,medium,100.0,66.66666666666667,0.0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336
01039,"Covington County, Alabama",AL,711,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
27129,"Renville County, Minnesota",MN,712,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
17113,"McLean County, Illinois",IL,713,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
54061,"Monongalia County, West Virginia",WV,714,72.00000000000001,high,100.0,66.66666666666667,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
09009,"New Haven County, Connecticut",CT,715,29.86666666666667,low,66.66666666666667,33.333333333333336,0.0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,0.0
27107,"Norman County, Minnesota",MN,716,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
29121,"Macon County, Missouri",MO,717,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
54101,"Webster County, West Virginia",WV,718,66.66666666666667,medium,66.66666666666667,66.66666666666667,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
36111,"Ulster County, New York",NY,719,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
18109,"Morgan County, Indiana",IN,720,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
36115,"Washington County, New York",NY,721,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
13241,"Rabun County, Georgia",GA,722,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
30013,"Cascade County, Montana",MT,723,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
21029,"Bullitt County, Kentucky",KY,724,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
39047,"Fayette County, Ohio",OH,725,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
20161,"Riley County, Kansas",KS,726,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
25013,"Hampden County, Massachusetts",MA,727,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
47001,"Anderson County, Tennessee",TN,728,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
29169,"Pulaski County, Missouri",MO,729,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
26101,"Manistee County, Michigan",MI,730,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
